ID,AGENCY,PARK,PRD_DSCR,Site Type,CAT,FACILITY_ZIP,Longitude_Degree,Longitude Direction,Longitude Minute,Longitude Second,Latitude Degree,Latitude Direction,Latitude Minute,Latitude Second,Customer Zip Code,State,Country,START_DATE,END_DATE,ORD_DATE,Equipment 1,Equipment 1 QTY,# of People
1291109188,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99508,AK,USA,21-Nov-14,24-Nov-14,13-Jan-13,,,2
1291109188,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99508,AK,USA,21-Nov-14,24-Nov-14,13-Jan-13,,,2
1740105659,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,60657,IL,USA,2-Oct-14,3-Oct-14,28-Aug-14,,,2
1740105659,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,60657,IL,USA,2-Oct-14,3-Oct-14,28-Aug-14,,,2
1536597846,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99501,AL,USA,24-Oct-14,26-Oct-14,18-Jan-14,,,3
1536597846,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99501,AL,USA,24-Oct-14,26-Oct-14,18-Jan-14,,,3
1556626001,NPS,KETTLE FALLS LOCUST GROVE GROUP SITE,Group Site A,GROUP SHELTER ELECTRIC,SITE,99122,118,West,6,53.92,48,North,35,32.68,99114,WA,USA,2-Oct-14,5-Oct-14,19-Feb-14,Tent,12,25
1556626001,NPS,KETTLE FALLS LOCUST GROVE GROUP SITE,Group Site A,GROUP SHELTER ELECTRIC,SITE,99122,118,West,6,53.92,48,North,35,32.68,99114,WA,USA,2-Oct-14,5-Oct-14,19-Feb-14,Tent,12,25
1556626001,NPS,KETTLE FALLS LOCUST GROVE GROUP SITE,Group Site A,GROUP SHELTER ELECTRIC,SITE,99122,118,West,6,53.92,48,North,35,32.68,99114,WA,USA,2-Oct-14,5-Oct-14,19-Feb-14,Tent,12,25
1556626001,NPS,KETTLE FALLS LOCUST GROVE GROUP SITE,Group Site A,GROUP SHELTER ELECTRIC,SITE,99122,118,West,6,53.92,48,North,35,32.68,99114,WA,USA,2-Oct-14,5-Oct-14,19-Feb-14,Tent,12,25
1756828531,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99507,AK,USA,25-Dec-14,28-Dec-14,24-Sep-14,,,2
1756828531,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99507,AK,USA,25-Dec-14,28-Dec-14,24-Sep-14,,,2
1604240311,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99507,AK,USA,3-Oct-14,5-Oct-14,3-Apr-14,,,4
1604240311,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99507,AK,USA,3-Oct-14,5-Oct-14,3-Apr-14,,,4
1610629790,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,16-Oct-14,17-Oct-14,11-Apr-14,,,4
1610629790,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,16-Oct-14,17-Oct-14,11-Apr-14,,,4
1604756973,USFS,ITALIO RIVER CABIN,ITALIO RIVER (Y11),CABIN NONELECTRIC,SITE,99689,139,West,5,9,59,North,17,50,97031,OR,USA,4-Oct-14,9-Oct-14,4-Apr-14,,,6
1604756973,USFS,ITALIO RIVER CABIN,ITALIO RIVER (Y11),CABIN NONELECTRIC,SITE,99689,139,West,5,9,59,North,17,50,97031,OR,USA,4-Oct-14,9-Oct-14,4-Apr-14,,,6
1607016136,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99502,AK,USA,3-Oct-14,5-Oct-14,8-Apr-14,,,2
1607016136,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99502,AK,USA,3-Oct-14,5-Oct-14,8-Apr-14,,,2
1636341165,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99827,AK,USA,14-Nov-14,19-Nov-14,14-May-14,,,4
1636341165,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99827,AK,USA,14-Nov-14,19-Nov-14,14-May-14,,,4
1615244174,USFS,ALSEK RIVER CABIN,ALSEK RIVER (Y07),CABIN NONELECTRIC,SITE,99689,138,West,27,4,59,North,12,6,99801,AK,USA,17-Oct-14,27-Oct-14,17-Apr-14,,,4
1615244174,USFS,ALSEK RIVER CABIN,ALSEK RIVER (Y07),CABIN NONELECTRIC,SITE,99689,138,West,27,4,59,North,12,6,99801,AK,USA,17-Oct-14,27-Oct-14,17-Apr-14,,,4
1608208590,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,8-Oct-14,10-Oct-14,9-Apr-14,,,4
1608208590,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,8-Oct-14,10-Oct-14,9-Apr-14,,,4
1629056696,USFS,SPORTSMEN CABIN,SPORTSMEN,CABIN NONELECTRIC,SITE,99801,134,West,23,11.15,57,North,38,9.38,99801,AK,USA,1-Nov-14,8-Nov-14,6-May-14,,,2
1629056696,USFS,SPORTSMEN CABIN,SPORTSMEN,CABIN NONELECTRIC,SITE,99801,134,West,23,11.15,57,North,38,9.38,99801,AK,USA,1-Nov-14,8-Nov-14,6-May-14,,,2
1612199734,USFS,WENATCHEE GUARD STATION,WENA,CABIN NONELECTRIC,SITE,99347,117,West,22,30,46,North,7,30,98310,WA,USA,14-Oct-14,19-Oct-14,14-Apr-14,,,4
1612199734,USFS,WENATCHEE GUARD STATION,WENA,CABIN NONELECTRIC,SITE,99347,117,West,22,30,46,North,7,30,98310,WA,USA,14-Oct-14,19-Oct-14,14-Apr-14,,,4
1624336472,USFS,LITTLE SHAHEEN CABIN,LITTLE SHAHEEN (A08),CABIN NONELECTRIC,SITE,99801,134,West,16,40.26,57,North,42,4.98,99801,AK,USA,30-Oct-14,9-Nov-14,30-Apr-14,,,2
1624336472,USFS,LITTLE SHAHEEN CABIN,LITTLE SHAHEEN (A08),CABIN NONELECTRIC,SITE,99801,134,West,16,40.26,57,North,42,4.98,99801,AK,USA,30-Oct-14,9-Nov-14,30-Apr-14,,,2
1628502098,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,24-Oct-14,26-Oct-14,5-May-14,,,4
1628502098,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,24-Oct-14,26-Oct-14,5-May-14,,,4
1632000728,USFS,KATHLEEN LAKE CABIN,KATHLEEN LAKE (A01),CABIN NONELECTRIC,SITE,99801,134,West,39,12.08,57,North,54,16.17,998032773,AK,USA,1-Nov-14,10-Nov-14,9-May-14,,,5
1632000728,USFS,KATHLEEN LAKE CABIN,KATHLEEN LAKE (A01),CABIN NONELECTRIC,SITE,99801,134,West,39,12.08,57,North,54,16.17,998032773,AK,USA,1-Nov-14,10-Nov-14,9-May-14,,,5
1632683746,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Pincher Creek Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99672,AK,USA,2-Oct-14,5-Oct-14,10-May-14,,,4
1632683746,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Pincher Creek Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99672,AK,USA,2-Oct-14,5-Oct-14,10-May-14,,,4
1636151519,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,6-Nov-14,10-Nov-14,14-May-14,,,4
1636151519,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,6-Nov-14,10-Nov-14,14-May-14,,,4
1618675801,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99504,AK,USA,10-Oct-14,12-Oct-14,22-Apr-14,,,4
1618675801,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99504,AK,USA,10-Oct-14,12-Oct-14,22-Apr-14,,,4
1623572749,USFS,CLEARWATER BIG HOUSE,CLWB001,CABIN NONELECTRIC,SITE,99347,117,West,34,5,46,North,12,2,99347,WA,USA,24-Oct-14,3-Nov-14,29-Apr-14,,,10
1623572749,USFS,CLEARWATER BIG HOUSE,CLWB001,CABIN NONELECTRIC,SITE,99347,117,West,34,5,46,North,12,2,99347,WA,USA,24-Oct-14,3-Nov-14,29-Apr-14,,,10
1644471353,USFS,EAGLE CABIN,EAGLE (Y02N),CABIN NONELECTRIC,SITE,99689,139,West,30,44.15,59,North,33,22.55,98238,WA,USA,4-Nov-14,11-Nov-14,22-May-14,,,2
1644471353,USFS,EAGLE CABIN,EAGLE (Y02N),CABIN NONELECTRIC,SITE,99689,139,West,30,44.15,59,North,33,22.55,98238,WA,USA,4-Nov-14,11-Nov-14,22-May-14,,,2
1646616451,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,99516,AK,USA,15-Nov-14,22-Nov-14,24-May-14,,,3
1646616451,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,99516,AK,USA,15-Nov-14,22-Nov-14,24-May-14,,,3
1622699470,USFS,GODMAN GUARD STATION,GOGU001,CABIN NONELECTRIC,SITE,99347,117,West,45,10,46,North,7,30,99337,WA,USA,24-Oct-14,2-Nov-14,28-Apr-14,,,5
1622699470,USFS,GODMAN GUARD STATION,GOGU001,CABIN NONELECTRIC,SITE,99347,117,West,45,10,46,North,7,30,99337,WA,USA,24-Oct-14,2-Nov-14,28-Apr-14,,,5
1634823931,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,24-Oct-14,26-Oct-14,13-May-14,,,4
1634823931,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,24-Oct-14,26-Oct-14,13-May-14,,,4
1636724915,USFS,FRY MEADOWS GUARD STATION,FRYM001,CABIN NONELECTRIC,SITE,99362,117,West,49,54,45,North,47,12,97103,OR,USA,7-Nov-14,16-Nov-14,15-May-14,,,4
1636724915,USFS,FRY MEADOWS GUARD STATION,FRYM001,CABIN NONELECTRIC,SITE,99362,117,West,49,54,45,North,47,12,97103,OR,USA,7-Nov-14,16-Nov-14,15-May-14,,,4
1642349543,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,20-Nov-14,23-Nov-14,20-May-14,,,4
1642349543,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,20-Nov-14,23-Nov-14,20-May-14,,,4
1646734281,USFS,CONTROL LAKE CABIN,CONTROL LAKE (T02),CABIN NONELECTRIC,SITE,99921,132,West,51,49,55,North,41,40,98010,WA,USA,3-Oct-14,11-Oct-14,25-May-14,,,3
1646734281,USFS,CONTROL LAKE CABIN,CONTROL LAKE (T02),CABIN NONELECTRIC,SITE,99921,132,West,51,49,55,North,41,40,98010,WA,USA,3-Oct-14,11-Oct-14,25-May-14,,,3
1626611802,USFS,KATHLEEN LAKE CABIN,KATHLEEN LAKE (A01),CABIN NONELECTRIC,SITE,99801,134,West,39,12.08,57,North,54,16.17,99801,AK,USA,9-Oct-14,12-Oct-14,2-May-14,,,3
1626611802,USFS,KATHLEEN LAKE CABIN,KATHLEEN LAKE (A01),CABIN NONELECTRIC,SITE,99801,134,West,39,12.08,57,North,54,16.17,99801,AK,USA,9-Oct-14,12-Oct-14,2-May-14,,,3
1634476654,USFS,LAKE ALEXANDER CABIN,LAKE ALEXANDER (A09),CABIN NONELECTRIC,SITE,99801,134,West,11,6.74,57,North,40,12.33,99801,AK,USA,9-Nov-14,15-Nov-14,12-May-14,,,4
1634476654,USFS,LAKE ALEXANDER CABIN,LAKE ALEXANDER (A09),CABIN NONELECTRIC,SITE,99801,134,West,11,6.74,57,North,40,12.33,99801,AK,USA,9-Nov-14,15-Nov-14,12-May-14,,,4
1616395015,USFS,WENATCHEE GUARD STATION,WENA,CABIN NONELECTRIC,SITE,99347,117,West,22,30,46,North,7,30,99021,WA,USA,24-Oct-14,29-Oct-14,19-Apr-14,,,4
1616395015,USFS,WENATCHEE GUARD STATION,WENA,CABIN NONELECTRIC,SITE,99347,117,West,22,30,46,North,7,30,99021,WA,USA,24-Oct-14,29-Oct-14,19-Apr-14,,,4
1629053534,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99577,AK,USA,10-Oct-14,12-Oct-14,6-May-14,,,4
1629053534,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99577,AK,USA,10-Oct-14,12-Oct-14,6-May-14,,,4
1661123574,USFS,PYBUS BAY CABIN,PYBUS BAY (A12),CABIN NONELECTRIC,SITE,99801,134,West,9,47.08,57,North,20,57.32,99708,AK,USA,7-Nov-14,11-Nov-14,7-Jun-14,,,4
1661123574,USFS,PYBUS BAY CABIN,PYBUS BAY (A12),CABIN NONELECTRIC,SITE,99801,134,West,9,47.08,57,North,20,57.32,99708,AK,USA,7-Nov-14,11-Nov-14,7-Jun-14,,,4
1651049410,USFS,GODMAN GUARD STATION,GOGU001,CABIN NONELECTRIC,SITE,99347,117,West,45,10,46,North,7,30,98586,WA,USA,15-Oct-14,19-Oct-14,29-May-14,,,8
1651049410,USFS,GODMAN GUARD STATION,GOGU001,CABIN NONELECTRIC,SITE,99347,117,West,45,10,46,North,7,30,98586,WA,USA,15-Oct-14,19-Oct-14,29-May-14,,,8
1641137693,USFS,FLORENCE LAKE (EAST) CABIN,EAST FLORENCE LAKE (A03),CABIN NONELECTRIC,SITE,99801,134,West,34,46.76,57,North,48,46.89,99803,AK,USA,6-Nov-14,16-Nov-14,19-May-14,,,2
1641137693,USFS,FLORENCE LAKE (EAST) CABIN,EAST FLORENCE LAKE (A03),CABIN NONELECTRIC,SITE,99801,134,West,34,46.76,57,North,48,46.89,99803,AK,USA,6-Nov-14,16-Nov-14,19-May-14,,,2
1631467914,USFS,MIDDLE DANGEROUS RIVER CABIN,MIDDLE DANGEROUS RIVER (Y09),CABIN NONELECTRIC,SITE,99689,139,West,5,38,59,North,24,48,99689,AK,USA,6-Oct-14,14-Oct-14,8-May-14,,,2
1631467914,USFS,MIDDLE DANGEROUS RIVER CABIN,MIDDLE DANGEROUS RIVER (Y09),CABIN NONELECTRIC,SITE,99689,139,West,5,38,59,North,24,48,99689,AK,USA,6-Oct-14,14-Oct-14,8-May-14,,,2
1622993478,USFS,SUMMIT GUARD STATION BUNKHOUSE,SUGU001,CABIN NONELECTRIC,SITE,99362,118,West,12,32,45,North,28,35,97333,OR,USA,28-Oct-14,3-Nov-14,28-Apr-14,,,4
1622993478,USFS,SUMMIT GUARD STATION BUNKHOUSE,SUGU001,CABIN NONELECTRIC,SITE,99362,118,West,12,32,45,North,28,35,97333,OR,USA,28-Oct-14,3-Nov-14,28-Apr-14,,,4
1624012982,USFS,ALSEK RIVER CABIN,ALSEK RIVER (Y07),CABIN NONELECTRIC,SITE,99689,138,West,27,4,59,North,12,6,99801,AK,USA,27-Oct-14,2-Nov-14,29-Apr-14,,,4
1624012982,USFS,ALSEK RIVER CABIN,ALSEK RIVER (Y07),CABIN NONELECTRIC,SITE,99689,138,West,27,4,59,North,12,6,99801,AK,USA,27-Oct-14,2-Nov-14,29-Apr-14,,,4
1633089237,USFS,JIMS LAKE CABIN,JIM'S LAKE (A10),CABIN NONELECTRIC,SITE,99801,134,West,16,26.14,57,North,34,54.98,99801,AK,USA,3-Nov-14,10-Nov-14,11-May-14,,,2
1633089237,USFS,JIMS LAKE CABIN,JIM'S LAKE (A10),CABIN NONELECTRIC,SITE,99801,134,West,16,26.14,57,North,34,54.98,99801,AK,USA,3-Nov-14,10-Nov-14,11-May-14,,,2
1617215367,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,3-Oct-14,5-Oct-14,20-Apr-14,,,4
1617215367,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,3-Oct-14,5-Oct-14,20-Apr-14,,,4
1679688538,USFS,CLEARWATER BIG HOUSE,CLWB001,CABIN NONELECTRIC,SITE,99347,117,West,34,5,46,North,12,2,98249,WA,USA,3-Oct-14,5-Oct-14,25-Jun-14,,,2
1679688538,USFS,CLEARWATER BIG HOUSE,CLWB001,CABIN NONELECTRIC,SITE,99347,117,West,34,5,46,North,12,2,98249,WA,USA,3-Oct-14,5-Oct-14,25-Jun-14,,,2
1685527596,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,11-Dec-14,14-Dec-14,1-Jul-14,,,4
1685527596,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,11-Dec-14,14-Dec-14,1-Jul-14,,,4
1682316119,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Big Indian Creek Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,3-Oct-14,6-Oct-14,27-Jun-14,,,2
1682316119,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Big Indian Creek Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,3-Oct-14,6-Oct-14,27-Jun-14,,,2
1687353737,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99517,AK,USA,3-Oct-14,5-Oct-14,3-Jul-14,,,2
1687353737,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99517,AK,USA,3-Oct-14,5-Oct-14,3-Jul-14,,,2
1690185481,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,28-Dec-14,30-Dec-14,6-Jul-14,,,4
1690185481,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,28-Dec-14,30-Dec-14,6-Jul-14,,,4
1661285557,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,98513,WA,USA,2-Nov-14,6-Nov-14,8-Jun-14,,,4
1661285557,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,98513,WA,USA,2-Nov-14,6-Nov-14,8-Jun-14,,,4
1688101739,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,31-Dec-14,1-Jan-15,3-Jul-14,,,4
1688101739,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,31-Dec-14,1-Jan-15,3-Jul-14,,,4
1659398066,USFS,TANIS MESA SOUTH CABIN,TANIS MESA SOUTH (Y06S),CABIN NONELECTRIC,SITE,99689,138,West,30,10,59,North,14,54,99803,AK,USA,21-Oct-14,28-Oct-14,5-Jun-14,,,2
1659398066,USFS,TANIS MESA SOUTH CABIN,TANIS MESA SOUTH (Y06S),CABIN NONELECTRIC,SITE,99689,138,West,30,10,59,North,14,54,99803,AK,USA,21-Oct-14,28-Oct-14,5-Jun-14,,,2
1667185631,USFS,WENATCHEE GUARD STATION,WENA,CABIN NONELECTRIC,SITE,99347,117,West,22,30,46,North,7,30,99141,WA,USA,3-Oct-14,13-Oct-14,12-Jun-14,,,4
1667185631,USFS,WENATCHEE GUARD STATION,WENA,CABIN NONELECTRIC,SITE,99347,117,West,22,30,46,North,7,30,99141,WA,USA,3-Oct-14,13-Oct-14,12-Jun-14,,,4
1659388858,USFS,TANIS MESA NORTH CABIN,TANIS MESA NORTH (Y06N),CABIN NONELECTRIC,SITE,99689,138,West,30,10,59,North,14,54,99821,AK,USA,21-Oct-14,28-Oct-14,5-Jun-14,,,2
1659388858,USFS,TANIS MESA NORTH CABIN,TANIS MESA NORTH (Y06N),CABIN NONELECTRIC,SITE,99689,138,West,30,10,59,North,14,54,99821,AK,USA,21-Oct-14,28-Oct-14,5-Jun-14,,,2
1662155883,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,27-Nov-14,29-Nov-14,8-Jun-14,,,4
