ID,AGENCY,PARK,PRD_DSCR,Site Type,CAT,FACILITY_ZIP,Longitude_Degree,Longitude Direction,Longitude Minute,Longitude Second,Latitude Degree,Latitude Direction,Latitude Minute,Latitude Second,Customer Zip Code,State,Country,START_DATE,END_DATE,ORD_DATE,Equipment 1,Equipment 1 QTY,# of People
1751813855,USFS,YOUNG LAKE (NORTH) CABIN,NORTH YOUNG LAKE (A14),CABIN NONELECTRIC,SITE,99801,134,West,29,39.86,58,North,8,4.01,99801,AK,USA,31-Oct-14,7-Nov-14,15-Sep-14,,,4
1751813855,USFS,YOUNG LAKE (NORTH) CABIN,NORTH YOUNG LAKE (A14),CABIN NONELECTRIC,SITE,99801,134,West,29,39.86,58,North,8,4.01,99801,AK,USA,31-Oct-14,7-Nov-14,15-Sep-14,,,4
1776801683,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99664,AK,USA,24-Nov-14,26-Nov-14,6-Nov-14,,,4
1776801683,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99664,AK,USA,24-Nov-14,26-Nov-14,6-Nov-14,,,4
1749788570,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,14-Nov-14,16-Nov-14,12-Sep-14,,,2
1749788570,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,14-Nov-14,16-Nov-14,12-Sep-14,,,2
1743713481,USFS,CHURCH BIGHT CABIN,CHURCH BIGHT (A11),CABIN NONELECTRIC,SITE,99801,133,West,55,42.69,57,North,25,32.53,99801,AK,USA,14-Nov-14,22-Nov-14,2-Sep-14,,,2
1743713481,USFS,CHURCH BIGHT CABIN,CHURCH BIGHT (A11),CABIN NONELECTRIC,SITE,99801,133,West,55,42.69,57,North,25,32.53,99801,AK,USA,14-Nov-14,22-Nov-14,2-Sep-14,,,2
1719375480,USFS,CLEARWATER LOOKOUT CABIN,CLWL001,CABIN NONELECTRIC,SITE,99347,117,West,37,30,46,North,15,0,98031,WA,USA,9-Oct-14,14-Oct-14,4-Aug-14,,,4
1719375480,USFS,CLEARWATER LOOKOUT CABIN,CLWL001,CABIN NONELECTRIC,SITE,99347,117,West,37,30,46,North,15,0,98031,WA,USA,9-Oct-14,14-Oct-14,4-Aug-14,,,4
1750753852,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99516,AK,USA,12-Dec-14,14-Dec-14,13-Sep-14,,,4
1750753852,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99516,AK,USA,12-Dec-14,14-Dec-14,13-Sep-14,,,4
1757875196,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99501,AK,USA,12-Oct-14,15-Oct-14,26-Sep-14,,,2
1757875196,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Upper Ohmer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99501,AK,USA,12-Oct-14,15-Oct-14,26-Sep-14,,,2
1786510941,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Dolly Varden Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99518,AK,USA,26-Dec-14,29-Dec-14,11-Dec-14,,,2
1786510941,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Dolly Varden Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99518,AK,USA,26-Dec-14,29-Dec-14,11-Dec-14,,,2
1784490221,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,7-Dec-14,10-Dec-14,3-Dec-14,,,1
1784490221,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,7-Dec-14,10-Dec-14,3-Dec-14,,,1
1786441715,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Dolly Varden Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99502,AK,USA,12-Dec-14,14-Dec-14,10-Dec-14,,,4
1786441715,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Dolly Varden Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99502,AK,USA,12-Dec-14,14-Dec-14,10-Dec-14,,,4
1745889179,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,24-Oct-14,25-Oct-14,6-Sep-14,,,4
1745889179,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,24-Oct-14,25-Oct-14,6-Sep-14,,,4
1789701420,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,23-Dec-14,24-Dec-14,21-Dec-14,,,4
1789701420,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,23-Dec-14,24-Dec-14,21-Dec-14,,,4
1790354828,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,23-Dec-14,24-Dec-14,22-Dec-14,,,5
1790354828,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,23-Dec-14,24-Dec-14,22-Dec-14,,,5
1731700173,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,14-Nov-14,16-Nov-14,18-Aug-14,,,2
1731700173,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,14-Nov-14,16-Nov-14,18-Aug-14,,,2
1758886461,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,2-Oct-14,3-Oct-14,28-Sep-14,,,2
1758886461,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,2-Oct-14,3-Oct-14,28-Sep-14,,,2
1755448941,USFS,EAGLE CABIN,EAGLE (Y02N),CABIN NONELECTRIC,SITE,99689,139,West,30,44.15,59,North,33,22.55,99689,AK,USA,7-Oct-14,11-Oct-14,22-Sep-14,,,3
1755448941,USFS,EAGLE CABIN,EAGLE (Y02N),CABIN NONELECTRIC,SITE,99689,139,West,30,44.15,59,North,33,22.55,99689,AK,USA,7-Oct-14,11-Oct-14,22-Sep-14,,,3
1747757462,USFS,GODMAN GUARD STATION,GOGU001,CABIN NONELECTRIC,SITE,99347,117,West,45,10,46,North,7,30,99328,WA,USA,3-Oct-14,5-Oct-14,8-Sep-14,,,4
1747757462,USFS,GODMAN GUARD STATION,GOGU001,CABIN NONELECTRIC,SITE,99347,117,West,45,10,46,North,7,30,99328,WA,USA,3-Oct-14,5-Oct-14,8-Sep-14,,,4
1754615087,USFS,CONTROL LAKE CABIN,CONTROL LAKE (T02),CABIN NONELECTRIC,SITE,99921,132,West,51,49,55,North,41,40,99926,AK,USA,28-Oct-14,4-Nov-14,20-Sep-14,,,2
1754615087,USFS,CONTROL LAKE CABIN,CONTROL LAKE (T02),CABIN NONELECTRIC,SITE,99921,132,West,51,49,55,North,41,40,99926,AK,USA,28-Oct-14,4-Nov-14,20-Sep-14,,,2
1751155494,USFS,TANIS MESA NORTH CABIN,TANIS MESA NORTH (Y06N),CABIN NONELECTRIC,SITE,99689,138,West,30,10,59,North,14,54,99689,AK,USA,12-Oct-14,19-Oct-14,14-Sep-14,,,4
1751155494,USFS,TANIS MESA NORTH CABIN,TANIS MESA NORTH (Y06N),CABIN NONELECTRIC,SITE,99689,138,West,30,10,59,North,14,54,99689,AK,USA,12-Oct-14,19-Oct-14,14-Sep-14,,,4
1756962788,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Pincher Creek Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99517,AK,USA,18-Oct-14,19-Oct-14,25-Sep-14,,,2
1756962788,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Pincher Creek Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99517,AK,USA,18-Oct-14,19-Oct-14,25-Sep-14,,,2
1730132175,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99507,AK,USA,5-Dec-14,7-Dec-14,16-Aug-14,,,4
1730132175,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99507,AK,USA,5-Dec-14,7-Dec-14,16-Aug-14,,,4
1733553944,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,29-Nov-14,30-Nov-14,20-Aug-14,,,4
1733553944,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,29-Nov-14,30-Nov-14,20-Aug-14,,,4
1728507458,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,1-Nov-14,2-Nov-14,14-Aug-14,,,4
1728507458,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,1-Nov-14,2-Nov-14,14-Aug-14,,,4
1785828421,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,99901,AK,USA,8-Dec-14,10-Dec-14,8-Dec-14,,,3
1785828421,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,99901,AK,USA,8-Dec-14,10-Dec-14,8-Dec-14,,,3
1785828427,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,99901,AK,USA,10-Dec-14,11-Dec-14,8-Dec-14,,,3
1785828427,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,99901,AK,USA,10-Dec-14,11-Dec-14,8-Dec-14,,,3
1778951357,USFS,CONTROL LAKE CABIN,CONTROL LAKE (T02),CABIN NONELECTRIC,SITE,99921,132,West,51,49,55,North,41,40,99925,AK,USA,15-Nov-14,16-Nov-14,14-Nov-14,,,2
1778951357,USFS,CONTROL LAKE CABIN,CONTROL LAKE (T02),CABIN NONELECTRIC,SITE,99921,132,West,51,49,55,North,41,40,99925,AK,USA,15-Nov-14,16-Nov-14,14-Nov-14,,,2
1789908885,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Dolly Varden Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,22-Dec-14,24-Dec-14,21-Dec-14,,,1
1789908885,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Dolly Varden Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,22-Dec-14,24-Dec-14,21-Dec-14,,,1
1790538796,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,30-Dec-14,31-Dec-14,23-Dec-14,,,4
1790538796,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,30-Dec-14,31-Dec-14,23-Dec-14,,,4
1787048645,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99901,AK,USA,25-Dec-14,26-Dec-14,12-Dec-14,,,4
1787048645,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99901,AK,USA,25-Dec-14,26-Dec-14,12-Dec-14,,,4
1575659301,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,10-Nov-14,12-Nov-14,9-Mar-14,,,2
1575659301,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,10-Nov-14,12-Nov-14,9-Mar-14,,,2
1791899501,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,59758,MT,USA,27-Dec-14,31-Dec-14,27-Dec-14,,,2
1791899501,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,59758,MT,USA,27-Dec-14,31-Dec-14,27-Dec-14,,,2
1751306034,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99501,AK,USA,13-Dec-14,14-Dec-14,14-Sep-14,,,4
1751306034,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99501,AK,USA,13-Dec-14,14-Dec-14,14-Sep-14,,,4
1776479092,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99803,AK,USA,4-Dec-14,7-Dec-14,5-Nov-14,,,4
1776479092,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99803,AK,USA,4-Dec-14,7-Dec-14,5-Nov-14,,,4
1753914538,USFS,FRY MEADOWS GUARD STATION,FRYM001,CABIN NONELECTRIC,SITE,99362,117,West,49,54,45,North,47,12,99362,WA,USA,10-Oct-14,12-Oct-14,19-Sep-14,,,4
1753914538,USFS,FRY MEADOWS GUARD STATION,FRYM001,CABIN NONELECTRIC,SITE,99362,117,West,49,54,45,North,47,12,99362,WA,USA,10-Oct-14,12-Oct-14,19-Sep-14,,,4
1780227913,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,10-Dec-14,14-Dec-14,18-Nov-14,,,1
1780227913,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,10-Dec-14,14-Dec-14,18-Nov-14,,,1
1768253259,USFS,FRY MEADOWS GUARD STATION,FRYM001,CABIN NONELECTRIC,SITE,99362,117,West,49,54,45,North,47,12,83651,ID,USA,25-Oct-14,27-Oct-14,18-Oct-14,,,2
1768253259,USFS,FRY MEADOWS GUARD STATION,FRYM001,CABIN NONELECTRIC,SITE,99362,117,West,49,54,45,North,47,12,83651,ID,USA,25-Oct-14,27-Oct-14,18-Oct-14,,,2
1785273231,USFS,CLEARWATER BIG HOUSE,CLWB001,CABIN NONELECTRIC,SITE,99347,117,West,34,5,46,North,12,2,83843,ID,USA,24-Dec-14,27-Dec-14,6-Dec-14,,,4
1785273231,USFS,CLEARWATER BIG HOUSE,CLWB001,CABIN NONELECTRIC,SITE,99347,117,West,34,5,46,North,12,2,83843,ID,USA,24-Dec-14,27-Dec-14,6-Dec-14,,,4
1761404073,USFS,LITTLE SHAHEEN CABIN,LITTLE SHAHEEN (A08),CABIN NONELECTRIC,SITE,99801,134,West,16,40.26,57,North,42,4.98,99801,AK,USA,24-Oct-14,25-Oct-14,4-Oct-14,,,2
1761404073,USFS,LITTLE SHAHEEN CABIN,LITTLE SHAHEEN (A08),CABIN NONELECTRIC,SITE,99801,134,West,16,40.26,57,North,42,4.98,99801,AK,USA,24-Oct-14,25-Oct-14,4-Oct-14,,,2
1769524921,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,26-Dec-14,28-Dec-14,20-Oct-14,,,4
1769524921,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,26-Dec-14,28-Dec-14,20-Oct-14,,,4
1776042574,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Dolly Varden Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,24-Dec-14,26-Dec-14,3-Nov-14,,,4
1776042574,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Dolly Varden Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,24-Dec-14,26-Dec-14,3-Nov-14,,,4
1782649079,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,27-Nov-14,28-Nov-14,26-Nov-14,,,2
1782649079,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,27-Nov-14,28-Nov-14,26-Nov-14,,,2
1781832502,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,20-Dec-14,23-Dec-14,24-Nov-14,,,4
1781832502,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,20-Dec-14,23-Dec-14,24-Nov-14,,,4
1778500804,USFS,WENATCHEE GUARD STATION,WENA,CABIN NONELECTRIC,SITE,99347,117,West,22,30,46,North,7,30,98020,WA,USA,30-Dec-14,1-Jan-15,12-Nov-14,,,4
1778500804,USFS,WENATCHEE GUARD STATION,WENA,CABIN NONELECTRIC,SITE,99347,117,West,22,30,46,North,7,30,98020,WA,USA,30-Dec-14,1-Jan-15,12-Nov-14,,,4
1777418664,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99654,AK,USA,9-Nov-14,10-Nov-14,8-Nov-14,,,2
1777418664,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99654,AK,USA,9-Nov-14,10-Nov-14,8-Nov-14,,,2
1780517166,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,99925,AK,USA,22-Nov-14,24-Nov-14,19-Nov-14,,,6
1780517166,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,99925,AK,USA,22-Nov-14,24-Nov-14,19-Nov-14,,,6
1773179633,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,98338,WA,USA,1-Nov-14,2-Nov-14,25-Oct-14,,,2
1773179633,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,98338,WA,USA,1-Nov-14,2-Nov-14,25-Oct-14,,,2
1779483629,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,4-Dec-14,5-Dec-14,16-Nov-14,,,4
1779483629,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,4-Dec-14,5-Dec-14,16-Nov-14,,,4
1764911787,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,5-Dec-14,7-Dec-14,11-Oct-14,,,2
1764911787,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,5-Dec-14,7-Dec-14,11-Oct-14,,,2
1779891993,USFS,PYBUS BAY CABIN,PYBUS BAY (A12),CABIN NONELECTRIC,SITE,99801,134,West,9,47.08,57,North,20,57.32,99833,AK,USA,18-Nov-14,22-Nov-14,17-Nov-14,,,2
1779891993,USFS,PYBUS BAY CABIN,PYBUS BAY (A12),CABIN NONELECTRIC,SITE,99801,134,West,9,47.08,57,North,20,57.32,99833,AK,USA,18-Nov-14,22-Nov-14,17-Nov-14,,,2
1769689955,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,10-Nov-14,11-Nov-14,20-Oct-14,,,3
1769689955,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,10-Nov-14,11-Nov-14,20-Oct-14,,,3
1776343582,USFS,CLEARWATER LOOKOUT CABIN,CLWL001,CABIN NONELECTRIC,SITE,99347,117,West,37,30,46,North,15,0,99362,WA,USA,8-Nov-14,9-Nov-14,4-Nov-14,,,4
1776343582,USFS,CLEARWATER LOOKOUT CABIN,CLWL001,CABIN NONELECTRIC,SITE,99347,117,West,37,30,46,North,15,0,99362,WA,USA,8-Nov-14,9-Nov-14,4-Nov-14,,,4
1776346384,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,5-Nov-14,6-Nov-14,4-Nov-14,,,2
1776346384,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,5-Nov-14,6-Nov-14,4-Nov-14,,,2
1768094603,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Nurses Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,17-Oct-14,19-Oct-14,17-Oct-14,,,2
1768094603,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Nurses Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,17-Oct-14,19-Oct-14,17-Oct-14,,,2
